OID,DID,day_type,day_part,odvolume,odtime,mode,date_range
122,131,1,0,341,1018.0,TRU,2019_YR
122,132,1,0,547,752.0,TRU,2019_YR
122,133,1,0,143,711.0,TRU,2019_YR
122,141,1,0,4,,TRU,2019_YR
122,161,1,0,1,,TRU,2019_YR
122,181,1,0,160,1770.0,TRU,2019_YR
122,182,1,0,51,2006.0,TRU,2019_YR
122,191,1,0,114,1451.0,TRU,2019_YR
122,192,1,0,14,1646.0,TRU,2019_YR
122,201,1,0,37,1822.0,TRU,2019_YR
122,202,1,0,297,1715.0,TRU,2019_YR
122,21,1,0,9,,TRU,2019_YR
122,211,1,0,111,1875.0,TRU,2019_YR
122,212,1,0,105,1728.0,TRU,2019_YR
122,221,1,0,58,2252.0,TRU,2019_YR
122,222,1,0,54,2401.0,TRU,2019_YR
122,231,1,0,102,2537.0,TRU,2019_YR
122,232,1,0,255,2367.0,TRU,2019_YR
122,261,1,0,19,3247.0,TRU,2019_YR
122,271,1,0,2,,TRU,2019_YR
122,281,1,0,29,3699.0,TRU,2019_YR
122,291,1,0,3,,TRU,2019_YR
122,292,1,0,68,2828.0,TRU,2019_YR
122,301,1,0,131,3251.0,TRU,2019_YR
122,302,1,0,50,3208.0,TRU,2019_YR
122,31,1,0,44,2276.0,TRU,2019_YR
122,311,1,0,44,3728.0,TRU,2019_YR
122,312,1,0,26,3387.0,TRU,2019_YR
122,313,1,0,97,3231.0,TRU,2019_YR
122,32,1,0,68,2895.0,TRU,2019_YR
122,321,1,0,32,3406.0,TRU,2019_YR
122,331,1,0,34,3406.0,TRU,2019_YR
122,332,1,0,9,,TRU,2019_YR
122,333,1,0,9,,TRU,2019_YR
122,334,1,0,47,2472.0,TRU,2019_YR
122,335,1,0,29,4006.0,TRU,2019_YR
122,336,1,0,8,,TRU,2019_YR
122,339,1,0,2,,TRU,2019_YR
122,341,1,0,156,3283.0,TRU,2019_YR
122,351,1,0,25,3530.0,TRU,2019_YR
122,352,1,0,13,3758.0,TRU,2019_YR
122,391,1,0,2,,TRU,2019_YR
122,401,1,0,13,,TRU,2019_YR
122,41,1,0,15,2014.0,TRU,2019_YR
122,411,1,0,19,3951.0,TRU,2019_YR
122,412,1,0,24,3838.0,TRU,2019_YR
122,421,1,0,8,,TRU,2019_YR
122,422,1,0,12,,TRU,2019_YR
122,423,1,0,19,4062.0,TRU,2019_YR
122,431,1,0,6,,TRU,2019_YR
122,432,1,0,4,,TRU,2019_YR
122,433,1,0,5,,TRU,2019_YR
122,434,1,0,2,,TRU,2019_YR
122,441,1,0,20,3802.0,TRU,2019_YR
122,442,1,0,7,,TRU,2019_YR
122,451,1,0,19,3994.0,TRU,2019_YR
122,452,1,0,1,,TRU,2019_YR
122,461,1,0,6,,TRU,2019_YR
122,481,1,0,1,,TRU,2019_YR
122,51,1,0,2,,TRU,2019_YR
122,523,1,0,1,,TRU,2019_YR
122,531,1,0,1,,TRU,2019_YR
122,532,1,0,2,,TRU,2019_YR
122,541,1,0,4,,TRU,2019_YR
122,542,1,0,4,,TRU,2019_YR
122,551,1,0,4,,TRU,2019_YR
122,561,1,0,3,,TRU,2019_YR
122,562,1,0,2,,TRU,2019_YR
122,571,1,0,3,,TRU,2019_YR
122,572,1,0,1,,TRU,2019_YR
122,581,1,0,2,,TRU,2019_YR
122,583,1,0,41,6011.0,TRU,2019_YR
122,584,1,0,8,,TRU,2019_YR
122,591,1,0,8,,TRU,2019_YR
122,601,1,0,11,,TRU,2019_YR
122,602,1,0,12,,TRU,2019_YR
122,603,1,0,12,,TRU,2019_YR
122,61,1,0,1,,TRU,2019_YR
122,611,1,0,2,,TRU,2019_YR
122,612,1,0,1,,TRU,2019_YR
122,62,1,0,2,,TRU,2019_YR
122,621,1,0,3,,TRU,2019_YR
122,81,1,0,2,,TRU,2019_YR
122,91,1,0,139,1581.0,TRU,2019_YR
131,101,1,0,1079,1596.0,TRU,2019_YR
131,102,1,0,197,1520.0,TRU,2019_YR
131,11,1,0,40,2235.0,TRU,2019_YR
131,111,1,0,2257,940.0,TRU,2019_YR
131,112,1,0,202,1203.0,TRU,2019_YR
131,121,1,0,2819,876.0,TRU,2019_YR
131,122,1,0,349,1019.0,TRU,2019_YR
131,131,1,0,4190,581.0,TRU,2019_YR
131,132,1,0,1176,723.0,TRU,2019_YR
131,133,1,0,131,941.0,TRU,2019_YR
131,161,1,0,7,,TRU,2019_YR
131,181,1,0,689,1327.0,TRU,2019_YR
131,182,1,0,243,1433.0,TRU,2019_YR
131,191,1,0,524,1028.0,TRU,2019_YR
131,192,1,0,4175,1048.0,TRU,2019_YR
131,201,1,0,74,1631.0,TRU,2019_YR
131,202,1,0,1198,1506.0,TRU,2019_YR
131,21,1,0,13,,TRU,2019_YR
131,211,1,0,445,1347.0,TRU,2019_YR
131,212,1,0,189,1397.0,TRU,2019_YR
131,221,1,0,290,1863.0,TRU,2019_YR
131,222,1,0,174,2035.0,TRU,2019_YR
131,231,1,0,335,2545.0,TRU,2019_YR
131,232,1,0,572,2362.0,TRU,2019_YR
131,261,1,0,35,2859.0,TRU,2019_YR
131,271,1,0,12,,TRU,2019_YR
131,281,1,0,60,3554.0,TRU,2019_YR
131,291,1,0,27,2549.0,TRU,2019_YR
131,292,1,0,112,2706.0,TRU,2019_YR
131,301,1,0,654,3147.0,TRU,2019_YR
131,302,1,0,220,3350.0,TRU,2019_YR
131,31,1,0,423,2197.0,TRU,2019_YR
131,311,1,0,268,3768.0,TRU,2019_YR
131,312,1,0,59,3205.0,TRU,2019_YR
131,313,1,0,165,3042.0,TRU,2019_YR
131,32,1,0,110,2914.0,TRU,2019_YR
131,321,1,0,67,2989.0,TRU,2019_YR
131,331,1,0,92,2847.0,TRU,2019_YR
131,332,1,0,21,,TRU,2019_YR
131,333,1,0,12,,TRU,2019_YR
131,334,1,0,71,2975.0,TRU,2019_YR
131,335,1,0,9,,TRU,2019_YR
131,336,1,0,18,3167.0,TRU,2019_YR
131,337,1,0,2,,TRU,2019_YR
131,338,1,0,2,,TRU,2019_YR
131,339,1,0,9,,TRU,2019_YR
131,341,1,0,251,3012.0,TRU,2019_YR
131,351,1,0,48,3247.0,TRU,2019_YR
131,352,1,0,36,3363.0,TRU,2019_YR
131,381,1,0,1,,TRU,2019_YR
131,391,1,0,3,,TRU,2019_YR
131,401,1,0,18,4519.0,TRU,2019_YR
131,41,1,0,150,1936.0,TRU,2019_YR
131,411,1,0,32,3860.0,TRU,2019_YR
131,412,1,0,52,3656.0,TRU,2019_YR
131,421,1,0,74,4165.0,TRU,2019_YR
131,422,1,0,71,3380.0,TRU,2019_YR
131,423,1,0,10,,TRU,2019_YR
131,431,1,0,19,3819.0,TRU,2019_YR
131,432,1,0,12,,TRU,2019_YR
131,433,1,0,27,3626.0,TRU,2019_YR
131,434,1,0,5,,TRU,2019_YR
131,441,1,0,109,3566.0,TRU,2019_YR
131,442,1,0,26,3228.0,TRU,2019_YR
131,451,1,0,40,3573.0,TRU,2019_YR
131,452,1,0,4,,TRU,2019_YR
131,461,1,0,24,3448.0,TRU,2019_YR
131,51,1,0,11,,TRU,2019_YR
131,522,1,0,1,,TRU,2019_YR
131,523,1,0,1,,TRU,2019_YR
131,531,1,0,7,,TRU,2019_YR
131,541,1,0,6,,TRU,2019_YR
131,542,1,0,21,4327.0,TRU,2019_YR
131,551,1,0,2,,TRU,2019_YR
131,561,1,0,16,,TRU,2019_YR
131,562,1,0,8,,TRU,2019_YR
131,571,1,0,20,,TRU,2019_YR
131,572,1,0,8,,TRU,2019_YR
131,581,1,0,17,,TRU,2019_YR
131,583,1,0,17,,TRU,2019_YR
131,584,1,0,12,,TRU,2019_YR
131,585,1,0,3,,TRU,2019_YR
131,591,1,0,18,,TRU,2019_YR
131,592,1,0,1,,TRU,2019_YR
131,593,1,0,1,,TRU,2019_YR
131,594,1,0,1,,TRU,2019_YR
131,601,1,0,308,5717.0,TRU,2019_YR
131,602,1,0,47,6014.0,TRU,2019_YR
131,603,1,0,20,,TRU,2019_YR
131,61,1,0,12,,TRU,2019_YR
131,611,1,0,9,,TRU,2019_YR
131,612,1,0,24,6049.0,TRU,2019_YR
131,62,1,0,66,1864.0,TRU,2019_YR
131,621,1,0,19,,TRU,2019_YR
131,81,1,0,49,2409.0,TRU,2019_YR
131,91,1,0,446,1503.0,TRU,2019_YR
132,101,1,0,335,1575.0,TRU,2019_YR
132,102,1,0,343,1382.0,TRU,2019_YR
132,11,1,0,4,,TRU,2019_YR
132,111,1,0,756,1262.0,TRU,2019_YR
132,112,1,0,91,1587.0,TRU,2019_YR
132,121,1,0,808,926.0,TRU,2019_YR
132,122,1,0,609,762.0,TRU,2019_YR
132,131,1,0,1192,721.0,TRU,2019_YR
132,132,1,0,1539,504.0,TRU,2019_YR
132,133,1,0,435,515.0,TRU,2019_YR
132,141,1,0,1,,TRU,2019_YR
132,161,1,0,1,,TRU,2019_YR
132,181,1,0,222,1561.0,TRU,2019_YR
132,182,1,0,73,1842.0,TRU,2019_YR
132,191,1,0,241,872.0,TRU,2019_YR
132,192,1,0,16,1328.0,TRU,2019_YR
132,201,1,0,56,1893.0,TRU,2019_YR
132,202,1,0,372,1783.0,TRU,2019_YR
132,21,1,0,4,,TRU,2019_YR
132,211,1,0,211,1332.0,TRU,2019_YR
132,212,1,0,145,1179.0,TRU,2019_YR
132,221,1,0,125,1669.0,TRU,2019_YR
132,222,1,0,91,1896.0,TRU,2019_YR
132,231,1,0,144,2147.0,TRU,2019_YR
132,232,1,0,295,2113.0,TRU,2019_YR
132,241,1,0,3,,TRU,2019_YR
132,261,1,0,19,,TRU,2019_YR
132,271,1,0,23,3639.0,TRU,2019_YR
132,281,1,0,11,,TRU,2019_YR
132,291,1,0,8,,TRU,2019_YR
132,292,1,0,51,2632.0,TRU,2019_YR
132,301,1,0,266,2902.0,TRU,2019_YR
132,302,1,0,53,2765.0,TRU,2019_YR
132,31,1,0,102,2307.0,TRU,2019_YR
132,311,1,0,56,3352.0,TRU,2019_YR
132,312,1,0,50,3040.0,TRU,2019_YR
132,313,1,0,239,2816.0,TRU,2019_YR
132,32,1,0,82,2357.0,TRU,2019_YR
132,321,1,0,35,2756.0,TRU,2019_YR
132,331,1,0,117,2701.0,TRU,2019_YR
132,332,1,0,10,,TRU,2019_YR
132,333,1,0,16,2800.0,TRU,2019_YR
132,334,1,0,26,2451.0,TRU,2019_YR
132,335,1,0,7,,TRU,2019_YR
132,336,1,0,24,2982.0,TRU,2019_YR
132,337,1,0,1,,TRU,2019_YR
132,338,1,0,1,,TRU,2019_YR
132,339,1,0,1,,TRU,2019_YR
132,341,1,0,170,3101.0,TRU,2019_YR
132,351,1,0,20,3349.0,TRU,2019_YR
132,352,1,0,49,3441.0,TRU,2019_YR
132,361,1,0,2,,TRU,2019_YR
132,381,1,0,1,,TRU,2019_YR
132,391,1,0,1,,TRU,2019_YR
132,401,1,0,14,4609.0,TRU,2019_YR
132,41,1,0,23,2041.0,TRU,2019_YR
132,411,1,0,21,4102.0,TRU,2019_YR
132,412,1,0,54,3333.0,TRU,2019_YR
132,421,1,0,13,4011.0,TRU,2019_YR
132,422,1,0,24,3452.0,TRU,2019_YR
132,423,1,0,10,,TRU,2019_YR
132,431,1,0,19,3527.0,TRU,2019_YR
132,432,1,0,7,,TRU,2019_YR
132,433,1,0,9,,TRU,2019_YR
132,434,1,0,9,,TRU,2019_YR
132,441,1,0,26,3575.0,TRU,2019_YR
132,442,1,0,12,,TRU,2019_YR
132,451,1,0,31,3926.0,TRU,2019_YR
132,452,1,0,7,,TRU,2019_YR
132,461,1,0,11,,TRU,2019_YR
132,51,1,0,1,,TRU,2019_YR
132,511,1,0,1,,TRU,2019_YR
132,512,1,0,1,,TRU,2019_YR
132,531,1,0,11,,TRU,2019_YR
132,532,1,0,2,,TRU,2019_YR
132,541,1,0,4,,TRU,2019_YR
132,542,1,0,7,,TRU,2019_YR
132,551,1,0,6,,TRU,2019_YR
132,561,1,0,6,,TRU,2019_YR
132,562,1,0,4,,TRU,2019_YR
132,571,1,0,12,,TRU,2019_YR
132,572,1,0,7,,TRU,2019_YR
132,583,1,0,35,4956.0,TRU,2019_YR
132,584,1,0,5,,TRU,2019_YR
132,585,1,0,8,,TRU,2019_YR
132,591,1,0,9,,TRU,2019_YR
132,593,1,0,1,,TRU,2019_YR
132,594,1,0,2,,TRU,2019_YR
132,601,1,0,14,,TRU,2019_YR
132,602,1,0,25,5277.0,TRU,2019_YR
132,603,1,0,2,,TRU,2019_YR
132,61,1,0,1,,TRU,2019_YR
132,611,1,0,1,,TRU,2019_YR
132,612,1,0,3,,TRU,2019_YR
132,62,1,0,2,,TRU,2019_YR
132,621,1,0,1,,TRU,2019_YR
132,81,1,0,2,,TRU,2019_YR
132,91,1,0,161,1768.0,TRU,2019_YR
133,101,1,0,104,1549.0,TRU,2019_YR
133,102,1,0,55,1166.0,TRU,2019_YR
133,111,1,0,233,1318.0,TRU,2019_YR
133,112,1,0,30,1635.0,TRU,2019_YR
133,121,1,0,250,1020.0,TRU,2019_YR
133,122,1,0,215,487.0,TRU,2019_YR
133,131,1,0,129,953.0,TRU,2019_YR
133,132,1,0,326,544.0,TRU,2019_YR
133,133,1,0,293,492.0,TRU,2019_YR
133,181,1,0,17,1757.0,TRU,2019_YR
133,182,1,0,30,2236.0,TRU,2019_YR
133,191,1,0,86,1637.0,TRU,2019_YR
133,192,1,0,6,,TRU,2019_YR
133,201,1,0,5,,TRU,2019_YR
133,202,1,0,42,1825.0,TRU,2019_YR
133,21,1,0,1,,TRU,2019_YR
133,211,1,0,15,1782.0,TRU,2019_YR
133,212,1,0,7,,TRU,2019_YR
133,221,1,0,16,1775.0,TRU,2019_YR
133,222,1,0,7,,TRU,2019_YR
133,231,1,0,7,,TRU,2019_YR
133,232,1,0,42,2688.0,TRU,2019_YR
133,281,1,0,4,,TRU,2019_YR
133,291,1,0,4,,TRU,2019_YR
133,292,1,0,62,3064.0,TRU,2019_YR
133,301,1,0,67,3685.0,TRU,2019_YR
133,302,1,0,10,,TRU,2019_YR
133,31,1,0,6,,TRU,2019_YR
133,311,1,0,9,,TRU,2019_YR
133,312,1,0,2,,TRU,2019_YR
133,313,1,0,12,,TRU,2019_YR
133,314,1,0,1,,TRU,2019_YR
133,32,1,0,8,,TRU,2019_YR
133,321,1,0,19,3717.0,TRU,2019_YR
133,331,1,0,5,,TRU,2019_YR
133,333,1,0,1,,TRU,2019_YR
133,334,1,0,49,3564.0,TRU,2019_YR
133,338,1,0,1,,TRU,2019_YR
133,339,1,0,1,,TRU,2019_YR
133,341,1,0,14,3360.0,TRU,2019_YR
133,351,1,0,1,,TRU,2019_YR
133,352,1,0,1,,TRU,2019_YR
133,401,1,0,1,,TRU,2019_YR
133,41,1,0,1,,TRU,2019_YR
133,411,1,0,4,,TRU,2019_YR
133,412,1,0,4,,TRU,2019_YR
133,421,1,0,1,,TRU,2019_YR
133,422,1,0,2,,TRU,2019_YR
133,432,1,0,3,,TRU,2019_YR
133,441,1,0,4,,TRU,2019_YR
133,442,1,0,2,,TRU,2019_YR
133,451,1,0,4,,TRU,2019_YR
133,461,1,0,1,,TRU,2019_YR
133,531,1,0,1,,TRU,2019_YR
133,542,1,0,1,,TRU,2019_YR
133,551,1,0,1,,TRU,2019_YR
133,561,1,0,2,,TRU,2019_YR
133,562,1,0,1,,TRU,2019_YR
133,571,1,0,4,,TRU,2019_YR
133,583,1,0,1,,TRU,2019_YR
133,603,1,0,1,,TRU,2019_YR
133,81,1,0,2,,TRU,2019_YR
133,91,1,0,25,1677.0,TRU,2019_YR
141,101,1,0,16,2044.0,TRU,2019_YR
141,102,1,0,42,944.0,TRU,2019_YR
141,111,1,0,5,,TRU,2019_YR
141,112,1,0,3,,TRU,2019_YR
141,121,1,0,5,,TRU,2019_YR
141,122,1,0,3,,TRU,2019_YR
141,132,1,0,1,,TRU,2019_YR
141,133,1,0,1,,TRU,2019_YR
141,181,1,0,1,,TRU,2019_YR
141,201,1,0,1,,TRU,2019_YR
141,202,1,0,1,,TRU,2019_YR
141,21,1,0,1,,TRU,2019_YR
141,221,1,0,1,,TRU,2019_YR
141,222,1,0,1,,TRU,2019_YR
141,261,1,0,1,,TRU,2019_YR
141,292,1,0,12,,TRU,2019_YR
141,313,1,0,2,,TRU,2019_YR
141,32,1,0,1,,TRU,2019_YR
141,331,1,0,1,,TRU,2019_YR
141,341,1,0,1,,TRU,2019_YR
141,352,1,0,1,,TRU,2019_YR
141,41,1,0,1,,TRU,2019_YR
141,412,1,0,1,,TRU,2019_YR
141,91,1,0,5,,TRU,2019_YR
161,101,1,0,13,,TRU,2019_YR
161,102,1,0,4,,TRU,2019_YR
161,111,1,0,6,,TRU,2019_YR
161,112,1,0,3,,TRU,2019_YR
161,121,1,0,4,,TRU,2019_YR
161,122,1,0,1,,TRU,2019_YR
161,131,1,0,5,,TRU,2019_YR
161,132,1,0,3,,TRU,2019_YR
161,133,1,0,2,,TRU,2019_YR
161,161,1,0,30,695.0,TRU,2019_YR
161,181,1,0,33,1072.0,TRU,2019_YR
161,182,1,0,59,1052.0,TRU,2019_YR
161,191,1,0,9,,TRU,2019_YR
161,192,1,0,1,,TRU,2019_YR
161,201,1,0,51,845.0,TRU,2019_YR
161,202,1,0,51,1151.0,TRU,2019_YR
161,211,1,0,8,,TRU,2019_YR
161,212,1,0,1,,TRU,2019_YR
161,221,1,0,5,,TRU,2019_YR
161,222,1,0,2,,TRU,2019_YR
161,231,1,0,4,,TRU,2019_YR
161,232,1,0,19,2506.0,TRU,2019_YR
161,271,1,0,1,,TRU,2019_YR
161,281,1,0,1,,TRU,2019_YR
161,291,1,0,5,,TRU,2019_YR
161,292,1,0,1,,TRU,2019_YR
161,301,1,0,5,,TRU,2019_YR
161,302,1,0,9,,TRU,2019_YR
161,31,1,0,11,,TRU,2019_YR
161,311,1,0,1,,TRU,2019_YR
161,312,1,0,2,,TRU,2019_YR
161,313,1,0,11,,TRU,2019_YR
161,32,1,0,1,,TRU,2019_YR
161,321,1,0,1,,TRU,2019_YR
161,331,1,0,1,,TRU,2019_YR
161,332,1,0,1,,TRU,2019_YR
161,333,1,0,1,,TRU,2019_YR
161,334,1,0,1,,TRU,2019_YR
161,335,1,0,1,,TRU,2019_YR
161,336,1,0,4,,TRU,2019_YR
161,341,1,0,2,,TRU,2019_YR
161,351,1,0,1,,TRU,2019_YR
161,352,1,0,1,,TRU,2019_YR
161,401,1,0,1,,TRU,2019_YR
161,41,1,0,1,,TRU,2019_YR
161,412,1,0,4,,TRU,2019_YR
161,422,1,0,1,,TRU,2019_YR
161,434,1,0,1,,TRU,2019_YR
161,441,1,0,2,,TRU,2019_YR
161,442,1,0,1,,TRU,2019_YR
161,451,1,0,6,,TRU,2019_YR
161,531,1,0,1,,TRU,2019_YR
161,532,1,0,1,,TRU,2019_YR
161,541,1,0,1,,TRU,2019_YR
161,542,1,0,2,,TRU,2019_YR
161,562,1,0,2,,TRU,2019_YR
161,591,1,0,1,,TRU,2019_YR
161,601,1,0,5,,TRU,2019_YR
161,602,1,0,1,,TRU,2019_YR
161,612,1,0,1,,TRU,2019_YR
161,91,1,0,2,,TRU,2019_YR
181,101,1,0,1351,2031.0,TRU,2019_YR
181,102,1,0,345,1883.0,TRU,2019_YR
181,11,1,0,109,3144.0,TRU,2019_YR
181,111,1,0,2211,1124.0,TRU,2019_YR
181,112,1,0,487,1000.0,TRU,2019_YR
181,121,1,0,4243,1847.0,TRU,2019_YR
181,122,1,0,134,1885.0,TRU,2019_YR
181,131,1,0,901,1283.0,TRU,2019_YR
181,132,1,0,241,1516.0,TRU,2019_YR
181,133,1,0,26,1841.0,TRU,2019_YR
181,161,1,0,29,1206.0,TRU,2019_YR
181,181,1,0,19141,627.0,TRU,2019_YR
181,182,1,0,1868,698.0,TRU,2019_YR
181,191,1,0,287,1198.0,TRU,2019_YR
181,192,1,0,430,1041.0,TRU,2019_YR
181,201,1,0,1178,803.0,TRU,2019_YR
181,202,1,0,7135,1317.0,TRU,2019_YR
181,21,1,0,35,2518.0,TRU,2019_YR
181,211,1,0,1666,966.0,TRU,2019_YR
181,212,1,0,266,1366.0,TRU,2019_YR
181,221,1,0,318,1657.0,TRU,2019_YR
181,222,1,0,356,1722.0,TRU,2019_YR
181,231,1,0,425,1977.0,TRU,2019_YR
181,232,1,0,2686,2100.0,TRU,2019_YR
181,241,1,0,7,,TRU,2019_YR
181,261,1,0,402,3114.0,TRU,2019_YR
181,271,1,0,75,3518.0,TRU,2019_YR
181,281,1,0,311,3482.0,TRU,2019_YR
181,291,1,0,327,2444.0,TRU,2019_YR
181,292,1,0,922,2850.0,TRU,2019_YR
181,301,1,0,3134,3082.0,TRU,2019_YR
181,302,1,0,1780,3100.0,TRU,2019_YR
181,31,1,0,893,2933.0,TRU,2019_YR
181,311,1,0,1237,3648.0,TRU,2019_YR
181,312,1,0,632,3194.0,TRU,2019_YR
181,313,1,0,853,2858.0,TRU,2019_YR
181,314,1,0,1,,TRU,2019_YR
181,32,1,0,134,2539.0,TRU,2019_YR
181,321,1,0,166,3129.0,TRU,2019_YR
181,331,1,0,207,2911.0,TRU,2019_YR
181,332,1,0,36,3213.0,TRU,2019_YR
181,333,1,0,130,3125.0,TRU,2019_YR
181,334,1,0,310,2587.0,TRU,2019_YR
181,335,1,0,18,3934.0,TRU,2019_YR
181,336,1,0,27,2900.0,TRU,2019_YR
181,337,1,0,1,,TRU,2019_YR
181,338,1,0,8,,TRU,2019_YR
181,339,1,0,2,,TRU,2019_YR
181,341,1,0,605,2806.0,TRU,2019_YR
181,351,1,0,119,2792.0,TRU,2019_YR
181,352,1,0,26,3086.0,TRU,2019_YR
181,361,1,0,1,,TRU,2019_YR
181,362,1,0,2,,TRU,2019_YR
181,381,1,0,7,,TRU,2019_YR
181,391,1,0,33,3488.0,TRU,2019_YR
181,401,1,0,261,4640.0,TRU,2019_YR
181,41,1,0,507,2495.0,TRU,2019_YR
181,411,1,0,142,3895.0,TRU,2019_YR
181,412,1,0,233,3155.0,TRU,2019_YR
181,421,1,0,13,3438.0,TRU,2019_YR
181,422,1,0,265,3114.0,TRU,2019_YR
181,423,1,0,119,3948.0,TRU,2019_YR
181,424,1,0,1,,TRU,2019_YR
181,431,1,0,33,3878.0,TRU,2019_YR
181,432,1,0,17,3998.0,TRU,2019_YR
181,433,1,0,52,3484.0,TRU,2019_YR
181,434,1,0,6,,TRU,2019_YR
181,441,1,0,104,3178.0,TRU,2019_YR
181,442,1,0,18,3300.0,TRU,2019_YR
181,451,1,0,96,3317.0,TRU,2019_YR
181,452,1,0,9,,TRU,2019_YR
181,461,1,0,73,3456.0,TRU,2019_YR
181,471,1,0,4,,TRU,2019_YR
181,481,1,0,2,,TRU,2019_YR
181,51,1,0,19,,TRU,2019_YR
181,511,1,0,14,,TRU,2019_YR
181,512,1,0,9,,TRU,2019_YR
181,522,1,0,4,,TRU,2019_YR
181,523,1,0,1,,TRU,2019_YR
181,531,1,0,30,4646.0,TRU,2019_YR
181,532,1,0,7,,TRU,2019_YR
181,541,1,0,22,4966.0,TRU,2019_YR
181,542,1,0,201,3885.0,TRU,2019_YR
181,551,1,0,9,,TRU,2019_YR
181,561,1,0,32,4264.0,TRU,2019_YR
181,562,1,0,48,4366.0,TRU,2019_YR
181,571,1,0,244,5050.0,TRU,2019_YR
181,572,1,0,42,4555.0,TRU,2019_YR
181,581,1,0,71,5376.0,TRU,2019_YR
181,582,1,0,2,,TRU,2019_YR
181,583,1,0,59,4841.0,TRU,2019_YR
181,584,1,0,75,4888.0,TRU,2019_YR
181,585,1,0,2,,TRU,2019_YR
181,591,1,0,48,5175.0,TRU,2019_YR
181,592,1,0,4,,TRU,2019_YR
181,593,1,0,5,,TRU,2019_YR
181,594,1,0,1,,TRU,2019_YR
181,601,1,0,730,5661.0,TRU,2019_YR
181,602,1,0,474,5629.0,TRU,2019_YR
181,603,1,0,207,5983.0,TRU,2019_YR
181,61,1,0,8,,TRU,2019_YR
181,611,1,0,9,,TRU,2019_YR
181,612,1,0,22,6080.0,TRU,2019_YR
181,621,1,0,50,6273.0,TRU,2019_YR
181,691,1,0,1,,TRU,2019_YR
181,81,1,0,197,3036.0,TRU,2019_YR
181,91,1,0,1269,2013.0,TRU,2019_YR
182,101,1,0,234,2137.0,TRU,2019_YR
182,102,1,0,102,2027.0,TRU,2019_YR
182,11,1,0,11,,TRU,2019_YR
182,111,1,0,789,1147.0,TRU,2019_YR
182,112,1,0,416,906.0,TRU,2019_YR
182,121,1,0,829,1577.0,TRU,2019_YR
182,122,1,0,50,2032.0,TRU,2019_YR
182,131,1,0,257,1559.0,TRU,2019_YR
182,132,1,0,79,1608.0,TRU,2019_YR
182,133,1,0,15,2592.0,TRU,2019_YR
182,141,1,0,1,,TRU,2019_YR
182,161,1,0,57,826.0,TRU,2019_YR
182,181,1,0,2102,760.0,TRU,2019_YR
182,182,1,0,2044,577.0,TRU,2019_YR
182,191,1,0,136,1706.0,TRU,2019_YR
182,192,1,0,84,1365.0,TRU,2019_YR
182,201,1,0,687,731.0,TRU,2019_YR
182,202,1,0,1369,1378.0,TRU,2019_YR
182,21,1,0,6,,TRU,2019_YR
182,211,1,0,480,1319.0,TRU,2019_YR
182,212,1,0,125,1661.0,TRU,2019_YR
182,221,1,0,99,1967.0,TRU,2019_YR
182,222,1,0,123,2083.0,TRU,2019_YR
182,231,1,0,134,2298.0,TRU,2019_YR
182,232,1,0,981,2421.0,TRU,2019_YR
182,241,1,0,3,,TRU,2019_YR
182,261,1,0,19,3149.0,TRU,2019_YR
182,271,1,0,7,,TRU,2019_YR
182,281,1,0,34,3561.0,TRU,2019_YR
182,291,1,0,42,3023.0,TRU,2019_YR
182,292,1,0,52,2793.0,TRU,2019_YR
182,301,1,0,418,3162.0,TRU,2019_YR
182,302,1,0,112,3027.0,TRU,2019_YR
182,31,1,0,109,2727.0,TRU,2019_YR
182,311,1,0,114,3601.0,TRU,2019_YR
182,312,1,0,33,3232.0,TRU,2019_YR
182,313,1,0,288,2842.0,TRU,2019_YR
182,32,1,0,35,2840.0,TRU,2019_YR
182,321,1,0,71,3034.0,TRU,2019_YR
182,331,1,0,59,3073.0,TRU,2019_YR
182,332,1,0,18,3474.0,TRU,2019_YR
182,333,1,0,15,3070.0,TRU,2019_YR
182,334,1,0,81,2804.0,TRU,2019_YR
182,335,1,0,5,,TRU,2019_YR
182,336,1,0,20,3215.0,TRU,2019_YR
182,337,1,0,1,,TRU,2019_YR
182,338,1,0,39,2616.0,TRU,2019_YR
182,339,1,0,4,,TRU,2019_YR
182,341,1,0,118,2980.0,TRU,2019_YR
182,351,1,0,18,3187.0,TRU,2019_YR
182,352,1,0,20,3476.0,TRU,2019_YR
182,361,1,0,3,,TRU,2019_YR
182,381,1,0,1,,TRU,2019_YR
182,391,1,0,2,,TRU,2019_YR
182,401,1,0,14,4413.0,TRU,2019_YR
182,41,1,0,53,2522.0,TRU,2019_YR
182,411,1,0,65,4034.0,TRU,2019_YR
182,412,1,0,84,3579.0,TRU,2019_YR
182,421,1,0,9,,TRU,2019_YR
182,422,1,0,43,3244.0,TRU,2019_YR
182,423,1,0,68,3901.0,TRU,2019_YR
182,424,1,0,1,,TRU,2019_YR
182,431,1,0,7,,TRU,2019_YR
182,433,1,0,31,3607.0,TRU,2019_YR
182,434,1,0,15,4189.0,TRU,2019_YR
182,441,1,0,32,3551.0,TRU,2019_YR
182,442,1,0,11,,TRU,2019_YR
182,451,1,0,56,3555.0,TRU,2019_YR
182,452,1,0,2,,TRU,2019_YR
182,461,1,0,15,3879.0,TRU,2019_YR
182,471,1,0,2,,TRU,2019_YR
182,481,1,0,1,,TRU,2019_YR
182,51,1,0,2,,TRU,2019_YR
